msmarco-passage	colbert-small-rerank-rankzephyr	webis-touche2020	0.19004156535600777
msmarco-passage	colbert-small-rerank-setmaxheaptopk	dbpedia-entity	0.42520276147868963
msmarco-passage	colbert-small-rerank-setmaxheaptopk	nfcorpus	0.37025125054630703
msmarco-passage	colbert-small-rerank-setmaxheaptopk	scidocs	0.1876906974788154
msmarco-passage	colbert-small-rerank-setmaxheaptopk	trec-covid	0.789073539355348
msmarco-passage	colbert-small-rerank-setmaxheaptopk	webis-touche2020	0.2307319467234996
msmarco-passage	colbert-small	arguana	0.34344286793097173
msmarco-passage	colbert-small	climate-fever	0.2824211072424761
msmarco-passage	colbert-small	dbpedia-entity	0.415014885890438
msmarco-passage	colbert-small	fever	0.8700695048190373
msmarco-passage	colbert-small	fiqa	0.37483935342560193
msmarco-passage	colbert-small	hotpotqa	0.7296106345250044
msmarco-passage	colbert-small	nfcorpus	0.3240750840698542
msmarco-passage	colbert-small	nq	0.5566505226153982
msmarco-passage	colbert-small	quora	0.8526103442859748
msmarco-passage	colbert-small	scidocs	0.17251562818676786
msmarco-passage	colbert-small	scifact	0.7201359627282204
msmarco-passage	colbert-small	trec-covid	0.8184343078094026
msmarco-passage	colbert-small	webis-touche2020	0.21363731021642196
msmarco-passage	nomicai-modernbert-embed-rerank-judge	dbpedia-entity	0.36325105241109584
msmarco-passage	nomicai-modernbert-embed-rerank-judge	nfcorpus	0.36588697477772025
msmarco-passage	nomicai-modernbert-embed-rerank-judge	scidocs	0.16380050237663454
msmarco-passage	nomicai-modernbert-embed-rerank-judge	trec-covid	0.780731101543723
msmarco-passage	nomicai-modernbert-embed-rerank-judge	webis-touche2020	0.20375355398261213
msmarco-passage	nomicai-modernbert-embed-rerank-judge_expr	dbpedia-entity	0.412673062878315
msmarco-passage	nomicai-modernbert-embed-rerank-judge_expr	nfcorpus	0.3982629886047756
msmarco-passage	nomicai-modernbert-embed-rerank-judge_expr	scidocs	0.20996084533325204
msmarco-passage	nomicai-modernbert-embed-rerank-judge_expr	trec-covid	0.8202289874696398
msmarco-passage	nomicai-modernbert-embed-rerank-judge_expr	webis-touche2020	0.263900179535646
